station_id,station_type,timestamp,hour,temp,humidity,weather,is_weekend,ride_out,ride_in
14,交通枢纽,2018-01-02 12:00:00,12,4,47,1,0,62,69
15,校园,2018-01-02 12:00:00,12,4,47,1,0,51,46
16,地铁站,2018-01-02 12:00:00,12,4,47,1,0,50,45
17,商业区,2018-01-02 12:00:00,12,4,47,1,0,92,102
18,居住区,2018-01-02 12:00:00,12,4,47,1,0,65,67
19,交通枢纽,2018-01-02 12:00:00,12,4,47,1,0,69,72
20,校园,2018-01-02 12:00:00,12,4,47,1,0,73,78
21,地铁站,2018-01-02 12:00:00,12,4,47,1,0,40,38
22,商业区,2018-01-02 12:00:00,12,4,47,1,0,78,77
23,居住区,2018-01-02 12:00:00,12,4,47,1,0,50,41
24,交通枢纽,2018-01-02 12:00:00,12,4,47,1,0,78,80
25,校园,2018-01-02 12:00:00,12,4,47,1,0,86,80
26,地铁站,2018-01-02 12:00:00,12,4,47,1,0,48,51
27,商业区,2018-01-02 12:00:00,12,4,47,1,0,106,92
28,居住区,2018-01-02 12:00:00,12,4,47,1,0,61,64
29,交通枢纽,2018-01-02 12:00:00,12,4,47,1,0,75,51
30,校园,2018-01-02 12:00:00,12,4,47,1,0,77,102
31,地铁站,2018-01-02 12:00:00,12,4,47,1,0,41,36
32,商业区,2018-01-02 12:00:00,12,4,47,1,0,104,108
33,居住区,2018-01-02 12:00:00,12,4,47,1,0,74,60
34,交通枢纽,2018-01-02 12:00:00,12,4,47,1,0,85,92
35,校园,2018-01-02 12:00:00,12,4,47,1,0,72,75
36,地铁站,2018-01-02 12:00:00,12,4,47,1,0,54,61
37,商业区,2018-01-02 12:00:00,12,4,47,1,0,75,84
38,居住区,2018-01-02 12:00:00,12,4,47,1,0,59,59
39,交通枢纽,2018-01-02 12:00:00,12,4,47,1,0,76,74
40,校园,2018-01-02 12:00:00,12,4,47,1,0,92,90
41,地铁站,2018-01-02 12:00:00,12,4,47,1,0,34,31
42,商业区,2018-01-02 12:00:00,12,4,47,1,0,100,118
43,居住区,2018-01-02 12:00:00,12,4,47,1,0,67,58
44,交通枢纽,2018-01-02 12:00:00,12,4,47,1,0,112,116
45,校园,2018-01-02 12:00:00,12,4,47,1,0,94,91
46,地铁站,2018-01-02 12:00:00,12,4,47,1,0,49,55
47,商业区,2018-01-02 12:00:00,12,4,47,1,0,121,140
48,居住区,2018-01-02 12:00:00,12,4,47,1,0,70,66
49,交通枢纽,2018-01-02 12:00:00,12,4,47,1,0,66,69
50,校园,2018-01-02 12:00:00,12,4,47,1,0,88,85
1,地铁站,2018-01-02 13:00:00,13,5,44,1,0,58,70
2,商业区,2018-01-02 13:00:00,13,5,44,1,0,45,39
3,居住区,2018-01-02 13:00:00,13,5,44,1,0,62,64
4,交通枢纽,2018-01-02 13:00:00,13,5,44,1,0,71,85
5,校园,2018-01-02 13:00:00,13,5,44,1,0,87,87
6,地铁站,2018-01-02 13:00:00,13,5,44,1,0,34,27
7,商业区,2018-01-02 13:00:00,13,5,44,1,0,59,40
8,居住区,2018-01-02 13:00:00,13,5,44,1,0,77,75
9,交通枢纽,2018-01-02 13:00:00,13,5,44,1,0,132,177
10,校园,2018-01-02 13:00:00,13,5,44,1,0,77,75
11,地铁站,2018-01-02 13:00:00,13,5,44,1,0,57,71
12,商业区,2018-01-02 13:00:00,13,5,44,1,0,37,27
13,居住区,2018-01-02 13:00:00,13,5,44,1,0,56,60
14,交通枢纽,2018-01-02 13:00:00,13,5,44,1,0,88,102
15,校园,2018-01-02 13:00:00,13,5,44,1,0,60,39
16,地铁站,2018-01-02 13:00:00,13,5,44,1,0,56,49
17,商业区,2018-01-02 13:00:00,13,5,44,1,0,33,33
18,居住区,2018-01-02 13:00:00,13,5,44,1,0,74,72
19,交通枢纽,2018-01-02 13:00:00,13,5,44,1,0,72,70
20,校园,2018-01-02 13:00:00,13,5,44,1,0,74,59
21,地铁站,2018-01-02 13:00:00,13,5,44,1,0,41,44
22,商业区,2018-01-02 13:00:00,13,5,44,1,0,59,60
23,居住区,2018-01-02 13:00:00,13,5,44,1,0,51,49
24,交通枢纽,2018-01-02 13:00:00,13,5,44,1,0,45,46
25,校园,2018-01-02 13:00:00,13,5,44,1,0,103,80
26,地铁站,2018-01-02 13:00:00,13,5,44,1,0,42,44
27,商业区,2018-01-02 13:00:00,13,5,44,1,0,70,65
28,居住区,2018-01-02 13:00:00,13,5,44,1,0,55,38
29,交通枢纽,2018-01-02 13:00:00,13,5,44,1,0,81,105
30,校园,2018-01-02 13:00:00,13,5,44,1,0,84,83
31,地铁站,2018-01-02 13:00:00,13,5,44,1,0,51,50
32,商业区,2018-01-02 13:00:00,13,5,44,1,0,47,52
33,居住区,2018-01-02 13:00:00,13,5,44,1,0,67,67
34,交通枢纽,2018-01-02 13:00:00,13,5,44,1,0,64,76
35,校园,2018-01-02 13:00:00,13,5,44,1,0,90,82
36,地铁站,2018-01-02 13:00:00,13,5,44,1,0,57,52
37,商业区,2018-01-02 13:00:00,13,5,44,1,0,47,41
38,居住区,2018-01-02 13:00:00,13,5,44,1,0,41,43
39,交通枢纽,2018-01-02 13:00:00,13,5,44,1,0,50,40
40,校园,2018-01-02 13:00:00,13,5,44,1,0,46,45
41,地铁站,2018-01-02 13:00:00,13,5,44,1,0,46,43
42,商业区,2018-01-02 13:00:00,13,5,44,1,0,44,36
43,居住区,2018-01-02 13:00:00,13,5,44,1,0,70,64
44,交通枢纽,2018-01-02 13:00:00,13,5,44,1,0,85,73
45,校园,2018-01-02 13:00:00,13,5,44,1,0,83,99
46,地铁站,2018-01-02 13:00:00,13,5,44,1,0,53,49
47,商业区,2018-01-02 13:00:00,13,5,44,1,0,59,56
48,居住区,2018-01-02 13:00:00,13,5,44,1,0,64,60
49,交通枢纽,2018-01-02 13:00:00,13,5,44,1,0,77,79
50,校园,2018-01-02 13:00:00,13,5,44,1,0,64,54
1,地铁站,2018-01-02 14:00:00,14,6,42,1,0,36,27
2,商业区,2018-01-02 14:00:00,14,6,42,1,0,82,83
3,居住区,2018-01-02 14:00:00,14,6,42,1,0,54,58
4,交通枢纽,2018-01-02 14:00:00,14,6,42,1,0,84,59
5,校园,2018-01-02 14:00:00,14,6,42,1,0,94,105
6,地铁站,2018-01-02 14:00:00,14,6,42,1,0,40,42
7,商业区,2018-01-02 14:00:00,14,6,42,1,0,90,91
8,居住区,2018-01-02 14:00:00,14,6,42,1,0,49,35
9,交通枢纽,2018-01-02 14:00:00,14,6,42,1,0,77,75
10,校园,2018-01-02 14:00:00,14,6,42,1,0,76,62
11,地铁站,2018-01-02 14:00:00,14,6,42,1,0,46,47
12,商业区,2018-01-02 14:00:00,14,6,42,1,0,107,109
13,居住区,2018-01-02 14:00:00,14,6,42,1,0,57,67
14,交通枢纽,2018-01-02 14:00:00,14,6,42,1,0,63,67
15,校园,2018-01-02 14:00:00,14,6,42,1,0,103,110
16,地铁站,2018-01-02 14:00:00,14,6,42,1,0,48,44
17,商业区,2018-01-02 14:00:00,14,6,42,1,0,131,103
18,居住区,2018-01-02 14:00:00,14,6,42,1,0,53,49
19,交通枢纽,2018-01-02 14:00:00,14,6,42,1,0,104,109
20,校园,2018-01-02 14:00:00,14,6,42,1,0,67,63
21,地铁站,2018-01-02 14:00:00,14,6,42,1,0,43,38
22,商业区,2018-01-02 14:00:00,14,6,42,1,0,129,102
23,居住区,2018-01-02 14:00:00,14,6,42,1,0,88,98
24,交通枢纽,2018-01-02 14:00:00,14,6,42,1,0,101,93
25,校园,2018-01-02 14:00:00,14,6,42,1,0,81,63
26,地铁站,2018-01-02 14:00:00,14,6,42,1,0,44,47
27,商业区,2018-01-02 14:00:00,14,6,42,1,0,136,113
28,居住区,2018-01-02 14:00:00,14,6,42,1,0,61,59
29,交通枢纽,2018-01-02 14:00:00,14,6,42,1,0,60,65
30,校园,2018-01-02 14:00:00,14,6,42,1,0,71,68
31,地铁站,2018-01-02 14:00:00,14,6,42,1,0,45,39
32,商业区,2018-01-02 14:00:00,14,6,42,1,0,108,104
33,居住区,2018-01-02 14:00:00,14,6,42,1,0,61,54
34,交通枢纽,2018-01-02 14:00:00,14,6,42,1,0,88,109
35,校园,2018-01-02 14:00:00,14,6,42,1,0,85,97
36,地铁站,2018-01-02 14:00:00,14,6,42,1,0,36,36
37,商业区,2018-01-02 14:00:00,14,6,42,1,0,84,65
38,居住区,2018-01-02 14:00:00,14,6,42,1,0,56,66
39,交通枢纽,2018-01-02 14:00:00,14,6,42,1,0,99,102
40,校园,2018-01-02 14:00:00,14,6,42,1,0,57,55
41,地铁站,2018-01-02 14:00:00,14,6,42,1,0,53,54
42,商业区,2018-01-02 14:00:00,14,6,42,1,0,68,58
43,居住区,2018-01-02 14:00:00,14,6,42,1,0,66,71
44,交通枢纽,2018-01-02 14:00:00,14,6,42,1,0,46,44
45,校园,2018-01-02 14:00:00,14,6,42,1,0,85,95
46,地铁站,2018-01-02 14:00:00,14,6,42,1,0,57,61
47,商业区,2018-01-02 14:00:00,14,6,42,1,0,91,64
48,居住区,2018-01-02 14:00:00,14,6,42,1,0,61,70
49,交通枢纽,2018-01-02 14:00:00,14,6,42,1,0,106,117
50,校园,2018-01-02 14:00:00,14,6,42,1,0,90,95
1,地铁站,2018-01-02 15:00:00,15,5,45,1,0,41,40
2,商业区,2018-01-02 15:00:00,15,5,45,1,0,134,115
3,居住区,2018-01-02 15:00:00,15,5,45,1,0,82,78
4,交通枢纽,2018-01-02 15:00:00,15,5,45,1,0,98,77
5,校园,2018-01-02 15:00:00,15,5,45,1,0,86,76
6,地铁站,2018-01-02 15:00:00,15,5,45,1,0,33,34
7,商业区,2018-01-02 15:00:00,15,5,45,1,0,121,105
8,居住区,2018-01-02 15:00:00,15,5,45,1,0,43,42
9,交通枢纽,2018-01-02 15:00:00,15,5,45,1,0,76,82
10,校园,2018-01-02 15:00:00,15,5,45,1,0,92,91
11,地铁站,2018-01-02 15:00:00,15,5,45,1,0,63,65
12,商业区,2018-01-02 15:00:00,15,5,45,1,0,93,70
13,居住区,2018-01-02 15:00:00,15,5,45,1,0,58,55
14,交通枢纽,2018-01-02 15:00:00,15,5,45,1,0,92,98
15,校园,2018-01-02 15:00:00,15,5,45,1,0,59,60
16,地铁站,2018-01-02 15:00:00,15,5,45,1,0,52,63
17,商业区,2018-01-02 15:00:00,15,5,45,1,0,118,131
18,居住区,2018-01-02 15:00:00,15,5,45,1,0,62,65
19,交通枢纽,2018-01-02 15:00:00,15,5,45,1,0,96,76
20,校园,2018-01-02 15:00:00,15,5,45,1,0,72,63
21,地铁站,2018-01-02 15:00:00,15,5,45,1,0,50,59
22,商业区,2018-01-02 15:00:00,15,5,45,1,0,88,56
23,居住区,2018-01-02 15:00:00,15,5,45,1,0,56,63
24,交通枢纽,2018-01-02 15:00:00,15,5,45,1,0,85,90
25,校园,2018-01-02 15:00:00,15,5,45,1,0,73,58
26,地铁站,2018-01-02 15:00:00,15,5,45,1,0,51,44
27,商业区,2018-01-02 15:00:00,15,5,45,1,0,144,156
28,居住区,2018-01-02 15:00:00,15,5,45,1,0,54,49
29,交通枢纽,2018-01-02 15:00:00,15,5,45,1,0,76,73
30,校园,2018-01-02 15:00:00,15,5,45,1,0,94,96
31,地铁站,2018-01-02 15:00:00,15,5,45,1,0,39,50
32,商业区,2018-01-02 15:00:00,15,5,45,1,0,101,112
33,居住区,2018-01-02 15:00:00,15,5,45,1,0,54,56
34,交通枢纽,2018-01-02 15:00:00,15,5,45,1,0,82,58
35,校园,2018-01-02 15:00:00,15,5,45,1,0,108,128
36,地铁站,2018-01-02 15:00:00,15,5,45,1,0,42,35
37,商业区,2018-01-02 15:00:00,15,5,45,1,0,107,108
38,居住区,2018-01-02 15:00:00,15,5,45,1,0,66,67
39,交通枢纽,2018-01-02 15:00:00,15,5,45,1,0,85,103
40,校园,2018-01-02 15:00:00,15,5,45,1,0,86,72
41,地铁站,2018-01-02 15:00:00,15,5,45,1,0,59,73
42,商业区,2018-01-02 15:00:00,15,5,45,1,0,164,136
43,居住区,2018-01-02 15:00:00,15,5,45,1,0,65,44
44,交通枢纽,2018-01-02 15:00:00,15,5,45,1,0,86,78
45,校园,2018-01-02 15:00:00,15,5,45,1,0,107,94
46,地铁站,2018-01-02 15:00:00,15,5,45,1,0,30,27
47,商业区,2018-01-02 15:00:00,15,5,45,1,0,61,67
48,居住区,2018-01-02 15:00:00,15,5,45,1,0,36,36
49,交通枢纽,2018-01-02 15:00:00,15,5,45,1,0,45,42
50,校园,2018-01-02 15:00:00,15,5,45,1,0,103,108
1,地铁站,2018-01-02 16:00:00,16,4,49,1,0,33,32
2,商业区,2018-01-02 16:00:00,16,4,49,1,0,88,94
3,居住区,2018-01-02 16:00:00,16,4,49,1,0,39,42
4,交通枢纽,2018-01-02 16:00:00,16,4,49,1,0,31,28
5,校园,2018-01-02 16:00:00,16,4,49,1,0,60,65
6,地铁站,2018-01-02 16:00:00,16,4,49,1,0,40,31
7,商业区,2018-01-02 16:00:00,16,4,49,1,0,70,72
8,居住区,2018-01-02 16:00:00,16,4,49,1,0,53,48
9,交通枢纽,2018-01-02 16:00:00,16,4,49,1,0,61,67
10,校园,2018-01-02 16:00:00,16,4,49,1,0,60,59
11,地铁站,2018-01-02 16:00:00,16,4,49,1,0,58,45
12,商业区,2018-01-02 16:00:00,16,4,49,1,0,55,61
13,居住区,2018-01-02 16:00:00,16,4,49,1,0,46,43
14,交通枢纽,2018-01-02 16:00:00,16,4,49,1,0,57,54
15,校园,2018-01-02 16:00:00,16,4,49,1,0,89,99
16,地铁站,2018-01-02 16:00:00,16,4,49,1,0,47,37
17,商业区,2018-01-02 16:00:00,16,4,49,1,0,67,38
18,居住区,2018-01-02 16:00:00,16,4,49,1,0,45,51
19,交通枢纽,2018-01-02 16:00:00,16,4,49,1,0,74,71
20,校园,2018-01-02 16:00:00,16,4,49,1,0,67,60
21,地铁站,2018-01-02 16:00:00,16,4,49,1,0,42,46
22,商业区,2018-01-02 16:00:00,16,4,49,1,0,59,61
23,居住区,2018-01-02 16:00:00,16,4,49,1,0,64,60
24,交通枢纽,2018-01-02 16:00:00,16,4,49,1,0,77,109
25,校园,2018-01-02 16:00:00,16,4,49,1,0,66,69
26,地铁站,2018-01-02 16:00:00,16,4,49,1,0,34,34
27,商业区,2018-01-02 16:00:00,16,4,49,1,0,95,97
28,居住区,2018-01-02 16:00:00,16,4,49,1,0,43,44
29,交通枢纽,2018-01-02 16:00:00,16,4,49,1,0,87,92
30,校园,2018-01-02 16:00:00,16,4,49,1,0,80,77
31,地铁站,2018-01-02 16:00:00,16,4,49,1,0,46,47
32,商业区,2018-01-02 16:00:00,16,4,49,1,0,71,74
33,居住区,2018-01-02 16:00:00,16,4,49,1,0,43,38
34,交通枢纽,2018-01-02 16:00:00,16,4,49,1,0,70,73
35,校园,2018-01-02 16:00:00,16,4,49,1,0,51,59
36,地铁站,2018-01-02 16:00:00,16,4,49,1,0,45,40
37,商业区,2018-01-02 16:00:00,16,4,49,1,0,60,58
38,居住区,2018-01-02 16:00:00,16,4,49,1,0,49,49
39,交通枢纽,2018-01-02 16:00:00,16,4,49,1,0,62,43
40,校园,2018-01-02 16:00:00,16,4,49,1,0,62,59
41,地铁站,2018-01-02 16:00:00,16,4,49,1,0,45,40
42,商业区,2018-01-02 16:00:00,16,4,49,1,0,117,83
43,居住区,2018-01-02 16:00:00,16,4,49,1,0,68,65
44,交通枢纽,2018-01-02 16:00:00,16,4,49,1,0,79,79
45,校园,2018-01-02 16:00:00,16,4,49,1,0,83,78
46,地铁站,2018-01-02 16:00:00,16,4,49,1,0,31,37
47,商业区,2018-01-02 16:00:00,16,4,49,1,0,85,87
48,居住区,2018-01-02 16:00:00,16,4,49,1,0,67,56
49,交通枢纽,2018-01-02 16:00:00,16,4,49,1,0,75,68
50,校园,2018-01-02 16:00:00,16,4,49,1,0,65,65
1,地铁站,2018-01-02 17:00:00,17,3,53,1,0,55,48
2,商业区,2018-01-02 17:00:00,17,3,53,1,0,47,53
3,居住区,2018-01-02 17:00:00,17,3,53,1,0,41,42
4,交通枢纽,2018-01-02 17:00:00,17,3,53,1,0,49,58
5,校园,2018-01-02 17:00:00,17,3,53,1,0,50,51
6,地铁站,2018-01-02 17:00:00,17,3,53,1,0,97,85
7,商业区,2018-01-02 17:00:00,17,3,53,1,0,48,36
8,居住区,2018-01-02 17:00:00,17,3,53,1,0,56,52
9,交通枢纽,2018-01-02 17:00:00,17,3,53,1,0,50,35
10,校园,2018-01-02 17:00:00,17,3,53,1,0,48,40
11,地铁站,2018-01-02 17:00:00,17,3,53,1,0,69,67
12,商业区,2018-01-02 17:00:00,17,3,53,1,0,44,45
13,居住区,2018-01-02 17:00:00,17,3,53,1,0,45,37
14,交通枢纽,2018-01-02 17:00:00,17,3,53,1,0,43,54
15,校园,2018-01-02 17:00:00,17,3,53,1,0,45,56
16,地铁站,2018-01-02 17:00:00,17,3,53,1,0,75,75
17,商业区,2018-01-02 17:00:00,17,3,53,1,0,45,53
18,居住区,2018-01-02 17:00:00,17,3,53,1,0,41,38
19,交通枢纽,2018-01-02 17:00:00,17,3,53,1,0,52,54
20,校园,2018-01-02 17:00:00,17,3,53,1,0,62,62
21,地铁站,2018-01-02 17:00:00,17,3,53,1,0,89,110
22,商业区,2018-01-02 17:00:00,17,3,53,1,0,39,40
23,居住区,2018-01-02 17:00:00,17,3,53,1,0,29,17
24,交通枢纽,2018-01-02 17:00:00,17,3,53,1,0,57,56
25,校园,2018-01-02 17:00:00,17,3,53,1,0,47,48
26,地铁站,2018-01-02 17:00:00,17,3,53,1,0,78,91
27,商业区,2018-01-02 17:00:00,17,3,53,1,0,37,32
28,居住区,2018-01-02 17:00:00,17,3,53,1,0,50,48
29,交通枢纽,2018-01-02 17:00:00,17,3,53,1,0,58,53
30,校园,2018-01-02 17:00:00,17,3,53,1,0,46,46
31,地铁站,2018-01-02 17:00:00,17,3,53,1,0,79,84
32,商业区,2018-01-02 17:00:00,17,3,53,1,0,35,25
33,居住区,2018-01-02 17:00:00,17,3,53,1,0,38,42
34,交通枢纽,2018-01-02 17:00:00,17,3,53,1,0,49,47
35,校园,2018-01-02 17:00:00,17,3,53,1,0,63,56
36,地铁站,2018-01-02 17:00:00,17,3,53,1,0,54,52
37,商业区,2018-01-02 17:00:00,17,3,53,1,0,33,28
38,居住区,2018-01-02 17:00:00,17,3,53,1,0,40,42
39,交通枢纽,2018-01-02 17:00:00,17,3,53,1,0,52,54
40,校园,2018-01-02 17:00:00,17,3,53,1,0,72,68
41,地铁站,2018-01-02 17:00:00,17,3,53,1,0,83,76
42,商业区,2018-01-02 17:00:00,17,3,53,1,0,30,27
43,居住区,2018-01-02 17:00:00,17,3,53,1,0,38,40
44,交通枢纽,2018-01-02 17:00:00,17,3,53,1,0,77,68
45,校园,2018-01-02 17:00:00,17,3,53,1,0,48,47
46,地铁站,2018-01-02 17:00:00,17,3,53,1,0,85,88
47,商业区,2018-01-02 17:00:00,17,3,53,1,0,46,29
48,居住区,2018-01-02 17:00:00,17,3,53,1,0,22,20
49,交通枢纽,2018-01-02 17:00:00,17,3,53,1,0,64,48
50,校园,2018-01-02 17:00:00,17,3,53,1,0,21,22
1,地铁站,2018-01-02 18:00:00,18,2,58,1,0,68,56
2,商业区,2018-01-02 18:00:00,18,2,58,1,0,24,20
3,居住区,2018-01-02 18:00:00,18,2,58,1,0,35,31
4,交通枢纽,2018-01-02 18:00:00,18,2,58,1,0,47,26
5,校园,2018-01-02 18:00:00,18,2,58,1,0,36,29
6,地铁站,2018-01-02 18:00:00,18,2,58,1,0,62,56
7,商业区,2018-01-02 18:00:00,18,2,58,1,0,35,25
8,居住区,2018-01-02 18:00:00,18,2,58,1,0,35,37
9,交通枢纽,2018-01-02 18:00:00,18,2,58,1,0,59,54
10,校园,2018-01-02 18:00:00,18,2,58,1,0,46,33
11,地铁站,2018-01-02 18:00:00,18,2,58,1,0,34,38
12,商业区,2018-01-02 18:00:00,18,2,58,1,0,30,35
13,居住区,2018-01-02 18:00:00,18,2,58,1,0,25,26
14,交通枢纽,2018-01-02 18:00:00,18,2,58,1,0,59,62
15,校园,2018-01-02 18:00:00,18,2,58,1,0,46,46
16,地铁站,2018-01-02 18:00:00,18,2,58,1,0,44,52
17,商业区,2018-01-02 18:00:00,18,2,58,1,0,26,27
18,居住区,2018-01-02 18:00:00,18,2,58,1,0,23,18
19,交通枢纽,2018-01-02 18:00:00,18,2,58,1,0,56,53
20,校园,2018-01-02 18:00:00,18,2,58,1,0,56,55
21,地铁站,2018-01-02 18:00:00,18,2,58,1,0,41,46
22,商业区,2018-01-02 18:00:00,18,2,58,1,0,26,28
23,居住区,2018-01-02 18:00:00,18,2,58,1,0,35,26
24,交通枢纽,2018-01-02 18:00:00,18,2,58,1,0,45,59
25,校园,2018-01-02 18:00:00,18,2,58,1,0,47,46
26,地铁站,2018-01-02 18:00:00,18,2,58,1,0,79,81
27,商业区,2018-01-02 18:00:00,18,2,58,1,0,31,25
28,居住区,2018-01-02 18:00:00,18,2,58,1,0,36,41
29,交通枢纽,2018-01-02 18:00:00,18,2,58,1,0,36,43
30,校园,2018-01-02 18:00:00,18,2,58,1,0,42,36
31,地铁站,2018-01-02 18:00:00,18,2,58,1,0,78,74
32,商业区,2018-01-02 18:00:00,18,2,58,1,0,35,33
33,居住区,2018-01-02 18:00:00,18,2,58,1,0,34,36
34,交通枢纽,2018-01-02 18:00:00,18,2,58,1,0,46,32
35,校园,2018-01-02 18:00:00,18,2,58,1,0,33,37
36,地铁站,2018-01-02 18:00:00,18,2,58,1,0,63,58
37,商业区,2018-01-02 18:00:00,18,2,58,1,0,22,18
38,居住区,2018-01-02 18:00:00,18,2,58,1,0,20,19
39,交通枢纽,2018-01-02 18:00:00,18,2,58,1,0,38,32
40,校园,2018-01-02 18:00:00,18,2,58,1,0,43,45
41,地铁站,2018-01-02 18:00:00,18,2,58,1,0,92,71
42,商业区,2018-01-02 18:00:00,18,2,58,1,0,37,42
43,居住区,2018-01-02 18:00:00,18,2,58,1,0,29,29
44,交通枢纽,2018-01-02 18:00:00,18,2,58,1,0,39,40
45,校园,2018-01-02 18:00:00,18,2,58,1,0,56,61
46,地铁站,2018-01-02 18:00:00,18,2,58,1,0,72,67
47,商业区,2018-01-02 18:00:00,18,2,58,1,0,21,20
48,居住区,2018-01-02 18:00:00,18,2,58,1,0,43,33
49,交通枢纽,2018-01-02 18:00:00,18,2,58,1,0,34,34
50,校园,2018-01-02 18:00:00,18,2,58,1,0,35,30
1,地铁站,2018-01-02 19:00:00,19,1,62,1,0,50,39
2,商业区,2018-01-02 19:00:00,19,1,62,1,0,20,22
3,居住区,2018-01-02 19:00:00,19,1,62,1,0,21,15
4,交通枢纽,2018-01-02 19:00:00,19,1,62,1,0,32,35
5,校园,2018-01-02 19:00:00,19,1,62,1,0,35,32
6,地铁站,2018-01-02 19:00:00,19,1,62,1,0,55,40
7,商业区,2018-01-02 19:00:00,19,1,62,1,0,28,29
8,居住区,2018-01-02 19:00:00,19,1,62,1,0,27,31
9,交通枢纽,2018-01-02 19:00:00,19,1,62,1,0,28,32
10,校园,2018-01-02 19:00:00,19,1,62,1,0,37,35
11,地铁站,2018-01-02 19:00:00,19,1,62,1,0,54,53
12,商业区,2018-01-02 19:00:00,19,1,62,1,0,32,26
13,居住区,2018-01-02 19:00:00,19,1,62,1,0,24,27
14,交通枢纽,2018-01-02 19:00:00,19,1,62,1,0,32,36
15,校园,2018-01-02 19:00:00,19,1,62,1,0,49,46
16,地铁站,2018-01-02 19:00:00,19,1,62,1,0,62,51
17,商业区,2018-01-02 19:00:00,19,1,62,1,0,29,29
18,居住区,2018-01-02 19:00:00,19,1,62,1,0,32,28
19,交通枢纽,2018-01-02 19:00:00,19,1,62,1,0,24,25
20,校园,2018-01-02 19:00:00,19,1,62,1,0,21,20
21,地铁站,2018-01-02 19:00:00,19,1,62,1,0,65,66
22,商业区,2018-01-02 19:00:00,19,1,62,1,0,35,40
23,居住区,2018-01-02 19:00:00,19,1,62,1,0,25,25
24,交通枢纽,2018-01-02 19:00:00,19,1,62,1,0,36,27
25,校园,2018-01-02 19:00:00,19,1,62,1,0,29,26
26,地铁站,2018-01-02 19:00:00,19,1,62,1,0,32,32
27,商业区,2018-01-02 19:00:00,19,1,62,1,0,24,17
28,居住区,2018-01-02 19:00:00,19,1,62,1,0,31,34
29,交通枢纽,2018-01-02 19:00:00,19,1,62,1,0,38,36
30,校园,2018-01-02 19:00:00,19,1,62,1,0,41,45
31,地铁站,2018-01-02 19:00:00,19,1,62,1,0,58,50
32,商业区,2018-01-02 19:00:00,19,1,62,1,0,27,31
33,居住区,2018-01-02 19:00:00,19,1,62,1,0,25,32
34,交通枢纽,2018-01-02 19:00:00,19,1,62,1,0,32,32
35,校园,2018-01-02 19:00:00,19,1,62,1,0,31,32
36,地铁站,2018-01-02 19:00:00,19,1,62,1,0,35,32
37,商业区,2018-01-02 19:00:00,19,1,62,1,0,20,20
38,居住区,2018-01-02 19:00:00,19,1,62,1,0,35,38
39,交通枢纽,2018-01-02 19:00:00,19,1,62,1,0,19,24
40,校园,2018-01-02 19:00:00,19,1,62,1,0,38,33
41,地铁站,2018-01-02 19:00:00,19,1,62,1,0,56,57
42,商业区,2018-01-02 19:00:00,19,1,62,1,0,22,22
43,居住区,2018-01-02 19:00:00,19,1,62,1,0,25,23
44,交通枢纽,2018-01-02 19:00:00,19,1,62,1,0,31,24
45,校园,2018-01-02 19:00:00,19,1,62,1,0,37,40
46,地铁站,2018-01-02 19:00:00,19,1,62,1,0,60,67
47,商业区,2018-01-02 19:00:00,19,1,62,1,0,27,24
48,居住区,2018-01-02 19:00:00,19,1,62,1,0,34,27
49,交通枢纽,2018-01-02 19:00:00,19,1,62,1,0,30,25
50,校园,2018-01-02 19:00:00,19,1,62,1,0,44,50
1,地铁站,2018-01-02 20:00:00,20,0,66,1,0,18,20
2,商业区,2018-01-02 20:00:00,20,0,66,1,0,16,16
3,居住区,2018-01-02 20:00:00,20,0,66,1,0,38,42
4,交通枢纽,2018-01-02 20:00:00,20,0,66,1,0,27,25
5,校园,2018-01-02 20:00:00,20,0,66,1,0,31,35
6,地铁站,2018-01-02 20:00:00,20,0,66,1,0,14,13
7,商业区,2018-01-02 20:00:00,20,0,66,1,0,15,9
8,居住区,2018-01-02 20:00:00,20,0,66,1,0,41,44
9,交通枢纽,2018-01-02 20:00:00,20,0,66,1,0,29,20
10,校园,2018-01-02 20:00:00,20,0,66,1,0,26,17
11,地铁站,2018-01-02 20:00:00,20,0,66,1,0,21,17
12,商业区,2018-01-02 20:00:00,20,0,66,1,0,24,27
13,居住区,2018-01-02 20:00:00,20,0,66,1,0,32,26
14,交通枢纽,2018-01-02 20:00:00,20,0,66,1,0,30,26
15,校园,2018-01-02 20:00:00,20,0,66,1,0,28,25
16,地铁站,2018-01-02 20:00:00,20,0,66,1,0,10,6
17,商业区,2018-01-02 20:00:00,20,0,66,1,0,20,18
18,居住区,2018-01-02 20:00:00,20,0,66,1,0,35,38
19,交通枢纽,2018-01-02 20:00:00,20,0,66,1,0,35,33
20,校园,2018-01-02 20:00:00,20,0,66,1,0,26,27
21,地铁站,2018-01-02 20:00:00,20,0,66,1,0,12,12
22,商业区,2018-01-02 20:00:00,20,0,66,1,0,22,24
23,居住区,2018-01-02 20:00:00,20,0,66,1,0,24,21
24,交通枢纽,2018-01-02 20:00:00,20,0,66,1,0,23,23
25,校园,2018-01-02 20:00:00,20,0,66,1,0,31,37
26,地铁站,2018-01-02 20:00:00,20,0,66,1,0,15,13
27,商业区,2018-01-02 20:00:00,20,0,66,1,0,24,25
28,居住区,2018-01-02 20:00:00,20,0,66,1,0,49,51
